codLocaleProgetto,ocStatoProgetto,ocCodCategoriaSpesa,longitude,latitude,codTemaSintetico
7VE10046849,In corso,87,13.3863992,45.6817741,5
7VE10046849,In corso,87,13.518915,43.6158299,5
7VE10046849,In corso,87,13.3071192,43.6394889,5
7VE10046849,In corso,87,16.8718715,41.1171432,5
7VE10046849,In corso,87,17.9417616,40.6327278,5
7VE10046878,In corso,87,11.619787,44.8381237,5
7VE10046878,In corso,87,12.2035294,44.4183598,5
7VE10046878,In corso,87,12.0407312,44.2227398,5
7VE10046878,In corso,87,12.5695158,44.0678288,5
7VE10046878,In corso,87,12.9155494,43.9124756,5
7VE10046878,In corso,87,13.518915,43.6158299,5
7VE10046878,In corso,87,13.4534767,43.2984268,5
7VE10046878,In corso,87,13.5749442,42.8536043,5
7VE10046878,In corso,87,13.7200884,43.1588734,5
7VE10046878,In corso,87,14.6627161,41.5602544,5
7VE10046878,In corso,87,15.5446302,41.4621984,5
7VE10046878,In corso,87,16.8718715,41.1171432,5
7VE10046878,In corso,87,17.9417616,40.6327278,5
7VE10046878,In corso,87,18.1750161,40.3515155,5
7VE10046878,In corso,87,16.2838207,41.3196635,5
7VE10046981,In corso,94,12.4052023,44.200847,6
7VE10046981,In corso,94,12.0407312,44.2227398,6
7VE10046981,In corso,94,12.9155494,43.9124756,6
7VE10046981,In corso,94,14.6627161,41.5602544,6
7VE10047301,In corso,91,12.3261694,45.4344931,6
7VE10047301,In corso,91,12.3476822,44.2635492,6
7VE10047301,In corso,91,12.3953771,44.1995441,6
7VE10047301,In corso,91,13.88371,42.94352,6
7VE10047301,In corso,91,16.8786164,41.0524129,6
7VE10047361,In corso,95,12.3155151,45.4408474,6
7VE10047361,In corso,95,11.8767611,45.4064349,6
7VE10047361,In corso,95,12.661452,45.9563684,6
7VE10047361,In corso,95,11.9418498,44.7452072,6
7VE10047361,In corso,95,13.2463797,43.5270861,6
7VE10047361,In corso,95,14.6550841,41.559257,6
7VE10047361,In corso,95,16.8718715,41.1171432,6
7VE10047424,In corso,88,12.1221024,44.9476576,5
7VE10047424,In corso,88,12.42849,44.9025176,5
7VE10047424,In corso,88,13.3057286,45.909424,5
7VE10047424,In corso,88,11.619787,44.8381237,5
7VE10047424,In corso,88,16.8718715,41.1171432,5
7VE10047506,In corso,87,13.0683254,43.1356503,5
7VE10047506,In corso,87,13.8042382,42.93827,5
7VE10047506,In corso,87,13.5749442,42.8536043,5
7VE10047506,In corso,87,13.8683671,42.9853425,5
7VE10047506,In corso,87,13.8344587,42.9195002,5
7VE10047506,In corso,87,13.8746469,42.9609785,5
7VE10047506,In corso,87,13.8564085,42.5145988,5
7VE10047506,In corso,87,13.8885832,42.7435398,5
7VE10047506,In corso,87,14.0676742,42.6076493,5
7VE10047506,In corso,87,14.1262485,42.5435931,5
7VE10047506,In corso,87,14.0723139,42.3656641,5
7VE10047506,In corso,87,14.1436996,42.5102079,5
7VE10047506,In corso,87,14.2160898,42.4617902,5
7VE10047506,In corso,87,14.1349852,42.4414803,5
7VE10047506,In corso,87,14.2802961,42.4087027,5
7VE10047506,In corso,87,14.2016145,42.4094917,5
7VE10047543,In corso,85,13.0019979,45.7054178,5
7VE10047543,In corso,85,13.7490015,45.7367337,5
7VE10047543,In corso,85,12.661452,45.9563684,5
7VE10047543,In corso,85,11.619787,44.8381237,5
7VE10047543,In corso,85,13.518915,43.6158299,5
7VE10047692,In corso,85,12.2552383,45.4715752,5
7VE10047692,In corso,85,11.9189592,45.3995641,5
7VE10047692,In corso,85,14.6732669,41.5871443,5
7VE10047692,In corso,85,15.0674317,41.9144019,5
7VE10047692,In corso,85,17.9137805,40.6227484,5
7VE10047743,In corso,87,12.080621,45.1305442,5
7VE10047743,In corso,87,12.2786505,45.2190746,5
7VE10047743,In corso,87,12.0194399,45.1858966,5
7VE10047743,In corso,87,12.3155151,45.4408474,5
7VE10047743,In corso,87,11.6603917,45.2254915,5
7VE10047743,In corso,87,11.8767611,45.4064349,5
7VE10047743,In corso,87,12.2421765,45.0761113,5
7VE10048184,In corso,94,11.7306901,44.2763833,6
7VE10048184,In corso,94,12.3432256,43.8966191,6
7VE10048184,In corso,94,13.518915,43.6158299,6
7VE10048184,In corso,94,13.2174272,42.9975931,6
7VE10048184,In corso,94,13.0683254,43.1356503,6
7VE10048184,In corso,94,13.1551845,42.8946457,6
7VE10048184,In corso,94,13.2572036,43.108065,6
7VE10048184,In corso,94,13.7218351,43.3048492,6
7VE10048184,In corso,94,13.1560452,43.0359508,6
7VE10048184,In corso,94,13.3418268,43.0674125,6
7VE10048184,In corso,94,13.0014931,42.993944,6
7VE10048184,In corso,94,13.4395853,43.0315402,6
7VE10048184,In corso,94,13.0415251,43.080516,6
7VE10048184,In corso,94,13.4232135,43.0566955,6
7VE10048184,In corso,94,13.0472164,42.9949443,6
7VE10048184,In corso,94,13.6234038,43.367398,6
7VE10048184,In corso,94,13.3009828,43.099005,6
7VE10048184,In corso,94,13.3999647,43.0965412,6
7VE10048184,In corso,94,13.2778918,43.0253761,6
7VE10048184,In corso,94,12.9568019,43.0749508,6
7VE10048184,In corso,94,13.1382181,42.9433048,6
7VE10048184,In corso,94,13.0876694,42.9292726,6
7VE10048184,In corso,94,13.0842323,43.0601309,6
7VE10048184,In corso,94,14.6627161,41.5602544,6
7VE10048184,In corso,94,14.7663395,41.6342547,6
7VE10048184,In corso,94,14.724194,41.4614496,6
7VE10048184,In corso,94,14.9116721,41.5083719,6
7VE10048184,In corso,94,14.7404269,41.5092726,6
7VE10048184,In corso,94,14.7991557,41.5177347,6
7VE10048184,In corso,94,14.913281,41.5936334,6
7VE10048184,In corso,94,14.8100112,41.6123342,6
7VE10048184,In corso,94,14.8713537,41.5801313,6
7VE10048184,In corso,94,14.830786,41.4826567,6
7VE10048184,In corso,94,14.8752228,41.6214669,6
7VE10048184,In corso,94,14.7646633,41.5699844,6
7VE10048184,In corso,94,14.946915,41.4818797,6
7VE10048227,In corso,94,12.885645,45.600748,6
7VE10048227,In corso,94,12.3357176,45.4361737,6
7VE10048227,In corso,94,13.0110425,45.9488242,6
7VE10048227,In corso,94,13.6278111,45.9433269,6
7VE10048227,In corso,94,13.381253,45.6794431,6
7VE10048227,In corso,94,16.8828,41.12128,6
7VE10048261,In corso,86,12.3155151,45.4408474,5
7VE10048261,In corso,86,13.5331727,45.8050468,5
7VE10048261,In corso,86,13.7768182,45.6495264,5
7VE10048261,In corso,86,17.5779979,40.7295235,5
7VE10048765,In corso,87,11.8945958,45.4090702,5
7VE10048765,In corso,87,12.2035294,44.4183598,5
7VE10048765,In corso,87,13.0194336,43.8436161,5
7VE10048765,In corso,87,12.6368665,43.723217,5
7VE10049024,In corso,94,12.399562,45.5464337,6
7VE10049024,In corso,94,12.4179395,45.4978019,6
7VE10049024,In corso,94,11.9001428,45.4101671,6
7VE10049024,In corso,94,11.7968864,45.0644582,6
7VE10188941,In corso,87,11.3925611,45.5826166,5
7VE10239883,Non avviato,13,11.4528271,45.1206599,4
7VE10248147,In corso,13,12.2870139,45.8475118,4
7VE10249186,In corso,87,12.320995,45.4391951,5
7VE10249186,In corso,87,11.5895676,44.810495,5
7VE10249186,In corso,87,12.29055,44.84771,5
7VE10249186,In corso,87,12.2058714,44.4159988,5
7VE10249186,In corso,87,12.3964883,44.2066674,5
7VE10249186,In corso,87,12.5911559,44.0451033,5
7VE10249186,In corso,87,13.5103008,43.6105194,5
7VE10249186,In corso,87,13.7026275,42.659082,5
7VE10249186,In corso,87,16.9132193,41.1094836,5
7VE10249186,In corso,87,18.171813,40.3526546,5
7VE10252001,In corso,87,12.2300778,45.5103569,5
7VE10252001,In corso,87,11.8848568,45.403431,5
7VE10252001,In corso,87,13.30732,45.90409,5
7VE10252001,In corso,87,11.6129501,44.841083,5
7VE10252001,In corso,87,12.29055,44.84771,5
7VE10252001,In corso,87,12.1962084,44.4343548,5
7VE10252001,In corso,87,12.2602988,44.1439302,5
7VE10252001,In corso,87,12.3964883,44.2066674,5
7VE10252001,In corso,87,12.5660917,44.0524497,5
7VE10252001,In corso,87,13.5103008,43.6105194,5
7VE10252001,In corso,87,14.6550841,41.559257,5
7VE10252001,In corso,87,16.9132193,41.1094836,5
7VE10252001,In corso,87,18.171813,40.3526546,5
7VE10253874,In corso,84,12.8859589,45.6030238,5
7VE10253874,In corso,84,12.2786505,45.2190746,5
7VE10253874,In corso,84,12.6801548,45.5808511,5
7VE10253874,In corso,84,12.6438498,45.5334198,5
7VE10253874,In corso,84,13.0019979,45.7054178,5
7VE10253874,In corso,84,12.3155151,45.4408474,5
7VE10253874,In corso,84,12.4616076,45.4581725,5
7VE10253874,In corso,84,11.9639142,45.3456501,5
7VE10253874,In corso,84,11.8767611,45.4064349,5
7VE10253874,In corso,84,12.0349785,45.2968571,5
7VE10253874,In corso,84,11.7885683,45.4792533,5
7VE10253874,In corso,84,12.42849,44.9025176,5
7VE10253874,In corso,84,12.2421765,45.0761113,5
7VE10253874,In corso,84,12.2191884,45.0403484,5
7VE10253874,In corso,84,13.3687199,45.7681691,5
7VE10253874,In corso,84,13.1881639,45.8022167,5
7VE10253874,In corso,84,12.9943424,45.7822908,5
7VE10253874,In corso,84,13.1040857,45.6685554,5
7VE10253874,In corso,84,13.1668795,45.7641466,5
7VE10253874,In corso,84,13.0807662,45.8035082,5
7VE10253874,In corso,84,13.3057286,45.909424,5
7VE10253874,In corso,84,13.0774589,45.7876042,5
7VE10253874,In corso,84,13.2077046,45.8326016,5
7VE10253874,In corso,84,13.3513412,45.7989522,5
7VE10253874,In corso,84,13.2627729,45.8292352,5
7VE10253874,In corso,84,13.2345794,46.0710668,5
7VE10253874,In corso,84,13.3863992,45.6817741,5
7VE10253874,In corso,84,13.5331727,45.8050468,5
7VE10253874,In corso,84,13.5021276,45.8064343,5
7VE10253874,In corso,84,13.6026211,45.7753929,5
7VE10253874,In corso,84,13.7667974,45.6031543,5
7VE10253874,In corso,84,13.7768182,45.6495264,5
7VE10253874,In corso,84,12.2970671,44.8533376,5
7VE10253874,In corso,84,12.2035294,44.4183598,5
7VE10253874,In corso,84,12.4052023,44.200847,5
7VE10253874,In corso,84,12.7384318,43.963318,5
7VE10253874,In corso,84,12.6503292,43.9921085,5
7VE10253874,In corso,84,12.5695158,44.0678288,5
7VE10253874,In corso,84,12.9155494,43.9124756,5
7VE10253874,In corso,84,15.5446302,41.4621984,5
7VE10253874,In corso,84,16.8718715,41.1171432,5
7VE10253874,In corso,84,17.9417616,40.6327278,5
7VE10255153,In corso,85,12.3269875,45.4349735,5
7VE10255153,In corso,85,13.2270744,46.0549029,5
7VE10255153,In corso,85,13.766755,45.6499198,5
7VE10255153,In corso,85,12.6558444,45.9482588,5
7VE10255153,In corso,85,11.6100446,44.8424004,5
7VE10255153,In corso,85,13.5103008,43.6105194,5
7VE10255153,In corso,85,14.6550841,41.559257,5
7VE10255153,In corso,85,16.8876379,41.1195385,5
7VE10255377,In corso,87,12.3152672,45.4414685,5
7VE10255377,In corso,87,13.30732,45.90409,5
7VE10255377,In corso,87,11.6262692,44.8334299,5
7VE10255377,In corso,87,13.5093069,43.6101964,5
7VE10255377,In corso,87,12.8597527,43.2380033,5
7VE10255377,In corso,87,13.7273554,42.6668882,5
7VE10255377,In corso,87,14.214771,42.462087,5
7VE10255377,In corso,87,16.769098,41.109738,5
7VE10255547,In corso,95,12.3265377,45.4439891,6
7VE10255547,In corso,95,13.3680799,45.8213296,6
7VE10255547,In corso,95,12.1990856,44.4175237,6
7VE10255547,In corso,95,13.5070811,43.6124198,6
7VE10255547,In corso,95,14.1944994,42.4794159,6
7VE10255547,In corso,95,14.6550841,41.559257,6
7VE10255547,In corso,95,16.8750784,41.1222965,6
7VE10255941,In corso,86,12.320995,45.4391951,5
7VE10255941,In corso,86,13.30732,45.90409,5
7VE10255941,In corso,86,11.941892,44.743103,5
7VE10255941,In corso,86,12.1962084,44.4343548,5
7VE10255941,In corso,86,12.3964883,44.2066674,5
7VE10255941,In corso,86,13.5103008,43.6105194,5
7VE10255941,In corso,86,14.0640564,42.6081225,5
7VE10255941,In corso,86,14.6550841,41.559257,5
7VE10255941,In corso,86,16.9132193,41.1094836,5
7VE10255941,In corso,86,17.6572787,40.7070408,5
7VE10255941,In corso,86,18.171813,40.3526546,5
7VE10260111,In corso,13,11.7261759,45.307468,4
7VE10260946,Non avviato,13,11.8815072,45.4108972,4
7VE10261165,In corso,13,11.7828465,45.5409333,4
7VE10262898,In corso,13,11.810475,45.755308,4
7VE10264089,In corso,13,11.8276072,45.2845187,4
7VE10264665,In corso,13,12.2669314,45.6662412,4
7VE10264810,In corso,13,12.0205772,45.2498567,4
7VE10265281,In corso,88,11.80258,45.78043,5
7VE10265551,In corso,13,11.994038,45.432645,4
7VE10266848,In corso,13,12.2270315,45.6589935,4
7VE10266969,In corso,13,11.9012421,46.0131311,4
7VE10267228,Non avviato,13,11.3114858,45.7180077,4
7VE10267308,In corso,13,11.551225,45.5442416,4
7VE10267321,In corso,13,12.09747,45.35352,4
7VE10267351,In corso,13,12.2894385,45.5070848,4
7VE10267371,In corso,13,11.7974385,45.0656772,4
7VE10267714,In corso,13,12.328802,45.5038476,4
7VE10267733,In corso,13,11.856328,45.4062548,4
7VE10267833,In corso,88,12.3022497,45.8929514,5
7VE10268017,In corso,13,12.0075498,45.3852592,4
7VE10268065,In corso,13,11.9576631,45.7506207,4
7VE10268203,In corso,13,12.005102,45.5770507,4
7VE10268272,In corso,13,12.4364909,45.6487948,4
7VE10268279,In corso,13,12.4687223,45.8312755,4
7VE10268287,In corso,13,12.4365279,45.6485259,4
7VE10268460,In corso,13,11.4896537,45.3315384,4
7VE10268488,In corso,13,12.2825673,45.8491539,4
7VE10268616,In corso,88,11.9859577,45.8599205,5
7VE10268704,In corso,13,12.228368,45.976898,4
7VE10268998,In corso,88,12.3024952,45.891719,5
7VE10269029,In corso,88,12.2191773,45.7813048,5
7VE10269037,In corso,88,11.4767415,45.5340172,5
7VE10269267,In corso,13,12.010251,45.3225894,4
7VE10269280,In corso,13,12.3014908,45.9802965,4
7VE10269316,In corso,88,11.8763565,46.0391807,5
7VE10269418,In corso,13,11.6306716,45.5390446,4
7VE10269613,In corso,13,11.9641397,45.4380005,4
7VE10269663,In corso,13,11.0419146,45.380598,4
7VE10269731,In corso,13,11.0538305,45.4331741,4
7VE10269886,In corso,13,12.0063662,45.3471612,4
7VE10269896,In corso,13,11.8690833,45.2356255,4
7VE10269954,In corso,88,10.74411,45.35814,5
7VE10270125,In corso,13,12.1549594,45.6458459,4
7VE10270336,In corso,88,12.1535214,45.9100231,5
7VE10270339,In corso,88,12.2870139,45.8475118,5
7VE10270340,In corso,13,11.7304306,45.9188562,4
7VE10270395,In corso,13,11.6530518,45.0939638,4
7VE10270455,In corso,13,11.8895874,45.36311,4
7VE10270547,In corso,88,11.9088106,45.9081837,5
7VE10270548,In corso,88,12.466511,45.8357595,5
7VE10270566,In corso,13,12.1339324,45.8718859,4
7VE10270684,In corso,13,12.2151362,46.1440194,4
7VE10270721,In corso,13,11.2017679,45.0653384,4
7VE10270727,In corso,13,12.5441495,45.7887383,4
7VE10270832,In corso,13,12.5028788,45.8917029,4
7VE10270872,In corso,13,12.1731035,45.8601537,4
7VE10270914,In corso,13,11.6630734,45.100163,4
7VE10270988,In corso,13,11.873,45.23522,4
7VE10271038,In corso,13,11.3527072,45.1614445,4
7VE10271218,In corso,13,11.9334533,45.9383879,4
7VE10271282,Non avviato,13,11.7649065,45.2392567,4
7VE10271348,In corso,88,12.31736,45.748641,5
7VE10271435,In corso,13,11.6252599,45.5729456,4
7VE10271450,In corso,13,11.4426188,45.1910158,4
7VE10271493,In corso,13,12.0840961,45.635653,4
7VE10271569,In corso,88,11.8399786,45.7787416,5
7VE10271681,In corso,13,11.703601,45.5575779,4
7VE10271766,In corso,88,12.0079725,45.832196,5
7VE10271878,In corso,88,11.7690279,45.7460172,5
7VE10272057,Non avviato,13,12.603733,45.772414,4
7VE10272090,Non avviato,13,12.6045898,45.774556,4
7VE10272093,In corso,13,12.221356,45.7811098,4
7VE10272297,In corso,88,12.09033,46.11225,5
7VE10272298,In corso,88,11.8406024,45.9899319,5
7VE10272377,In corso,88,12.4816982,45.8804082,5
7VE10272688,In corso,88,11.5294291,45.7041066,5
7VE10272920,In corso,88,11.7990498,45.7050926,5
7VE10273013,In corso,88,12.5069336,45.9082007,5
7VE10273020,Non avviato,88,12.2816491,45.8498655,5
7VE10273091,In corso,88,12.3401079,46.0042177,5
9CA16011BP000000001,In corso,22,14.0932861,40.8459469,5
9CA16016BP000000007,In corso,92,13.9831579,41.4046226,6
9CA16016BP000000008,In corso,20,14.0150996,40.7578412,5
9CA16016BP000000010,In corso,94,14.9413282,40.7160385,6
9CA16022BP000000001,Non avviato,13,14.2495028,40.882023,4
9CA16026BP000000001,In corso,89,14.4998955,41.0895812,5
9CA16026BP000000002,In corso,89,14.6937674,41.2602897,5
9CA16026BP000000003,In corso,89,14.5053116,41.160924,5
9CA16026BP000000004,In corso,89,14.8076325,41.4002862,5
9CA16026BP000000005,In corso,89,14.946915,41.4818797,5
9CA16026BP000000006,In corso,89,15.3270223,40.9403631,5
9CA16026BP000000007,In corso,89,14.7826208,41.1297613,5
9CA16026BP000000008,In corso,89,14.935975,41.4428264,5
9CA16026BP000000009,In corso,89,14.6299213,41.1273973,5
9CA16026BP000000010,In corso,89,15.4826913,40.4722603,5
9CA16026BP000000011,In corso,89,14.8104186,41.2347817,5
9CA16026BP000000012,In corso,89,14.9446776,40.6790637,5
9CA16026BP000000013,In corso,89,14.4495034,41.2231557,5
9CA16026BP000000015,In corso,89,15.4826913,40.4722603,5
9CA16027BP000000001,In corso,89,15.4312451,40.1086222,5
9CA16027BP000000002,In corso,89,15.6290106,40.0732469,5
9CA16027BP000000003,In corso,89,15.4312451,40.1086222,5
9CA16028BP000000001,In corso,22,14.9912195,40.3486827,5
9CA16028BP000000002,In corso,22,14.2529557,40.9578977,5
9CA16028BP000000003,Liquidato,20,14.088517,41.2979366,5
9CA16028BP000000004,In corso,22,15.1291027,40.5319728,5
9CA16028BP000000005,In corso,20,14.3108319,41.0851633,5
9CA16028BP000000006,In corso,20,15.1892013,40.4254005,5
9CA16028BP000000007,In corso,22,15.1143324,40.4781626,5
9CA16028BP000000008,In corso,22,13.9434035,40.7271553,5
9CA16028BP000000009,In corso,22,14.6026805,40.6340026,5
9CA16030BP000000001,In corso,22,14.0932861,40.8459469,5
9CA16033NP000000013,Liquidato,94,14.9404746,40.7129557,6
9CA16038BP000000001,Concluso,88,14.26812,40.8517983,5
9CA16041BP000000001,In corso,88,14.3628262,40.8456398,5
9CA16042BP000000001,In corso,22,14.0764833,41.0128532,5
9CA16046BP000000001,In corso,89,14.8740858,41.247873,5
9CA16046BP000000002,In corso,89,14.9912195,40.3486827,5
9CA16046BP000000004,In corso,89,15.0749646,40.2996259,5
9CA16046BP000000005,Non avviato,89,14.6145949,40.7419397,5
9CA16046BP000000008,Non avviato,89,14.7989079,41.2179731,5
9CA16054BP000000003,In corso,87,15.6353854,40.1112881,5
9CA16054BP000000004,In corso,87,15.2048481,40.7398701,5
9CA16054BP000000005,In corso,87,15.3010542,40.0990364,5
9CA16054BP000000006,In corso,87,14.9968393,40.3522891,5
9CA16054BP000000007,Non avviato,87,15.0038083,40.3554733,5
9CA16054BP000000008,In corso,87,15.2318322,40.6870751,5
9CA16054BP000000010,In corso,87,14.0457921,40.7904504,5
9CA16054BP000000011,In corso,87,15.1068113,40.6670887,5
9CA16054BP000000012,Non avviato,87,15.3582242,40.1610577,5
9CA16054BP000000014,In corso,87,15.2316751,40.416589,5
9CA16054BP000000015,In corso,87,14.7393524,40.9205755,5
9CA16054BP000000016,In corso,87,15.3601843,40.0549505,5
9CA16054BP000000017,Non avviato,87,15.3069722,40.7854923,5
9CA16054BP000000018,In corso,87,15.3660352,40.16193,5
9CA16054BP000000019,In corso,87,15.3660352,40.16193,5
9CA16054BP000000020,Non avviato,87,14.9574151,40.2820876,5
9CA16054BP000000022,In corso,87,15.3197044,40.8190909,5
9CA16054BP000000023,In corso,87,15.293826,40.6638753,5
9CA16054BP000000024,Non avviato,87,15.0545933,40.1910281,5
9CA16054BP000000025,In corso,87,15.0545933,40.1910281,5
9CA16054BP000000026,Non avviato,87,15.0545933,40.1910281,5
9CA16054BP000000028,In corso,87,15.1892013,40.4254005,5
9CA16054BP000000029,In corso,87,15.4312451,40.1086222,5
9CA16054BP000000030,Non avviato,87,15.4482126,40.0507456,5
9CA16054BP000000031,Non avviato,87,15.2343527,40.1075242,5
9CA16060BP000000002,In corso,22,14.7878362,40.9715205,5
9CA16060BP000000004,In corso,22,14.6948605,41.2149456,5
9CA16060BP000000006,In corso,22,15.1161202,40.9397228,5
9CA16060BP000000007,In corso,20,14.3768569,41.3682738,5
9CA16060BP000000008,In corso,22,15.0263014,40.8402258,5
9CA16060BP000000009,In corso,22,14.3735941,41.3854011,5
9CA16060BP000000010,In corso,20,15.0916455,40.229276,5
9CA16060BP000000011,In corso,20,14.0246484,41.3403065,5
9CA16060BP000000012,In corso,20,15.2690494,40.7394114,5
9CA16060BP000000013,In corso,20,14.2597562,41.3626906,5
9CA16060BP000000014,In corso,22,14.253415,40.9654498,5
9CA16060BP000000015,In corso,22,14.0764833,41.0128532,5
9CA16060BP000000016,In corso,20,15.3751304,40.5330316,5
9CA16061BP000000001,In corso,87,14.612315,40.6915067,5
9CA16062BP000000001,In corso,87,14.7906121,40.914388,5
9CA16062BP000000002,In corso,87,14.7680961,40.6824408,5
9CA16066BP000000001,In corso,94,14.26812,40.8517983,6
9CA16066BP000000002,In corso,94,14.26812,40.8517983,6
9CA16066BP000000003,In corso,94,14.26812,40.8517983,6
9CA16066BP000000004,In corso,94,14.26812,40.8517983,6
9CA16066BP000000007,In corso,94,14.264873,40.853683,6
9CA16066BP000000008,In corso,94,14.2598319,40.8508784,6
9CA16066BP000000009,In corso,94,14.2588746,40.851531,6
9CA16066BP000000010,In corso,94,14.2598319,40.8508784,6
9CA16066BP000000011,In corso,94,14.2573559,40.8509057,6
9CA16066BP000000012,In corso,94,14.2579073,40.8499099,6
9CA16066BP000000013,In corso,94,14.2545993,40.8501393,6
9CA16066BP000000014,In corso,94,14.2535073,40.8497504,6
9CA16066BP000000015,In corso,94,14.2535073,40.8497504,6
9CA16066BP000000018,In corso,94,14.2684322,40.8502445,6
9CA16066BP000000020,In corso,94,14.2557492,40.8485512,6
9CA16066BP000000022,In corso,94,14.26812,40.8517983,6
9CA16066BP000000023,Non avviato,92,14.26812,40.8517983,6
9CA16066BP000000024,Non avviato,94,14.2648386,40.8503793,6
9CA16067BP000000001,In corso,20,14.2541872,41.0820867,5
9CA16068BP000000001,In corso,17,14.26812,40.8517983,5
9CA16074BP000000001,In corso,94,14.7560714,40.6816763,6
9CA16088BP000000002,In corso,20,14.2032077,40.9285635,5
9CA17015BP000000001,In corso,22,14.26812,40.8517983,5
9CA17024BP000000002,In corso,88,14.5993847,41.2563765,5
9CA17024BP000000003,In corso,88,14.5071734,41.338853,5
9CA17024BP000000005,In corso,88,14.1511822,41.2632923,5
9CA17024BP000000008,In corso,88,14.3352027,41.3272443,5
9CA17024BP000000009,In corso,88,14.3324222,41.3275226,5
9CA17024BP000000010,In corso,88,14.2459303,40.9352203,5
9CA17029NP000000001,Liquidato,94,14.9404746,40.7129557,6
9CA17030BP000000001,In corso,22,14.5377595,40.7602114,5
9CA17033BP000000002,In corso,22,14.26812,40.8517983,5
9CA17034BP000000001,In corso,010:::013,14.7829433,40.838605,4
